Сообщение  @@@ 9  @@@ Ты можешь заходить сюда и общаться со мной когда угодно. По утрам я буду присылать тебе напоминалку, а вечером - поддержку. Если они начнут тебя раздражать, ты всегда сможешь их отключить.  @@@ Ти можеш заходити сюди і спілкуватися зі мною коли завгодно. Періодично я надсилатиму тобі нагадування. Якщо вони почнуть тебе дратувати, ти завжди зможеш їх відключити.
Кнопка  @@@ 9  @@@ Хорошо  @@@ Добре
Кнопка  @@@ 9  @@@ Хорошо  @@@ Добре
Сообщение  @@@ 10  @@@ Когда нам тяжело, крыша может чуток накрениться. И я приглашаю тебя - на твою собственную крышу. Тут каких только домиков нет! Прежде всего в нём есть Чердак - он личное пространство, только о тебе и про тебя. Там хранятся есть инструменты чтобы разобраться в себе, своих потребностях и состояниях.  @@@ Коли нам важко, дах може трохи нахилитися. І я запрошую тебе - на твій власний дах. Тут яких тільки будиночків немає! Насамперед у ньому є Горище - це особистий простір, тільки для тебе і про тебе. Там зберігаються інструменти, щоб розібратися в собі, своїх потребах і станах.
Кнопка  @@@ 10  @@@ Ок  @@@ Ок
Сообщение  @@@ 11  @@@ Когда тебе плохо, нужна помощь и поддержка, я буду рекомендовать тебе заклянуть в Скворечник: в ней мы собрали всякие инструменты помощи: мантры, душевные добавки, спасительные медитации и еще много всего.  @@@ Коли тобі погано, потрібна допомога і підтримка, я рекомендуватиму тобі заглянути в Шпаківню: у ній ми зібрали всілякі інструменти допомоги: мантри, душевні добавки, рятівні медитації і ще багато всього.
Кнопка  @@@ 11  @@@ Поняла  @@@ Зрозуміла
Сообщение  @@@ 12  @@@ Когда кроет гневом или обидой, хочется хлопнуть дверью или что-то разбить об стену - загляни в Слободку -- там можно поорать и поругаться, выплеснуть гнев и слить обиду. И никто не осудит!  @@@ Коли криє гнівом або образою, хочеться грюкнути дверима або щось розбити об стіну - зазирни до Слобідки: там можна покричати і посваритися, виплеснути гнів і злити образу. І ніхто не засудить!
Кнопка  @@@ 12  @@@ Ок  @@@ Ок
Сообщение  @@@ 13  @@@ А когда хочется отвлечься, улыбнуться, не думать ни о чем серьезном, у тебя есть Гнездышко - там чего только нет: мемы, смешные тесты, предсказания от двух веселых Эльфов Карла и Геннадия, и так далее. Тебе там понравится!  @@@ А коли хочеться відволіктися, посміхнутися, не думати ні про що серйозне, у тебе є Гніздечко -- там чого тільки немає: меми, смішні тести, передбачення від двох веселих Ельфів Карла і Геннадія, тощо. Тобі там сподобається!
Кнопка  @@@ 13  @@@ Ок  @@@ Ок
Сообщение  @@@ 14  @@@ И напоследок - очень важное. Если ты чувствуешь себя в постоянной подавленности, нет сил и не видно радости вообще - возможно, речь идет о депрессии. Очень важно не пропустить и получить адекватную помощь - ты можешь найти ее в Скворечнике. Пообещай пожалуйста, что будешь внимательна к себе, хорошо?  @@@ І наостанок - дуже важливе. Якщо ти постійно відчуваєш пригніченність, не маєш сил і не видно радості взагалі - можливо, йдеться про депресію. Дуже важливо не пропустити це й отримати адекватну допомогу; ти можеш знайти її у Шпаківні. Пообіцяй будь ласка, що будеш уважна до себе, добре?
Кнопка  @@@ 14  @@@ Я обращусь за помощью  @@@ Я звернуся по допомогу
Сообщение  @@@ 15  @@@ Ну что, заходи! Это теперь и твоя Крыша :) Надо нажать на кнопку!  @@@ Ну що, заходь! Це тепер і твій Дах :) Треба натиснути на кнопку!
Кнопка  @@@ 15  @@@ Звоню!  @@@ Дзвоню!
Сообщение  @@@ 16  @@@ Я тебе рада! Сюда ты будешь попадать в конце наших болталок и отсюда можешь пойти куда захочешь. Ты всегда можешь прийти сюда, просто нажав команду /start. А если потеряешься, нажми команду /help  @@@ Я тобі рада! Сюди ти потраплятимеш наприкінці наших гомонілок і звідси ти можеш піти куди захочеш. Ти завжди можеш прийти сюди, просто натиснувши команду /start. А якщо загубишся, натисни команду /help
Сообщение  @@@ 17  @@@ Как прошла ночь?  @@@ Як минула ніч?
Кнопка  @@@ 17  @@@ Еле держусь  @@@ Ледве тримаюся
Кнопка  @@@ 17  @@@ Так себе...  @@@ Так собі...
Кнопка  @@@ 18  @@@ Эмоционально тяжело  @@@ Емоційно важко
Кнопка  @@@ 18  @@@ Просто бы отвлечься  @@@ Просто б відволіктися
Кнопка  @@@ 18  @@@ Чувствую себя совершенно истощенной...  @@@ Відчуваю себе абсолютно виснаженою...
Сообщение  @@@ 18  @@@ Ты умничка, что держишься, но я вижу, что тебе нелегко это дается. Давай посмотрим, как тебе можно помочь?  @@@ Ти розумничка, що тримаєшся, але я бачу, що тобі нелегко це дається. Давай подивимося, як тобі можна допомогти?
Кнопка  @@@ 18  @@@ Да просто не выспалась  @@@ Та просто не виспалася
Сообщение  @@@ 19  @@@ Ох, как тяжело! Сон - первое, что рушится, а без него - никак, нет ничего хуже недосыпа! Не знаю, на что у тебя есть силы, давай посмотрим, как можно помочь?  @@@ Ох, як важко! Сон - перше, що руйнується, а без нього - ніяк, немає нічого гіршого за недосип! Не знаю, на що в тебе є сили, давай подивимося, як можна допомогти?
Сообщение  @@@ 19  @@@ Как же это тяжело, когда невозможно просто спокойно поспать несколько часов... Отсутствия нормального отдыха ночью - это так трудно. Ведь без нормально отдыха и сна - тяжело, ресурса нет, а мы все равно вынуждены заботиться, трудиться, спасать себя и других. Мне так хочется помочь... На что у тебя есть силы?  @@@ Як же це важко, коли неможливо просто спокійно поспати кілька годин... Відсутність нормального відпочинку вночі - це дуже важко. Адже без нормально відпочинку і сну не можливо нормально існувати, ресурсу немає, а ми все одно змушені піклуватися, трудитися, рятувати себе та інших. Мені так хочеться допомогти... На що в тебе є сили?
Сообщение  @@@ 19  @@@ Ох...Так трудно, когда даже ночью нет возможности просто отдохнуть. Я не представляю, как тяжело это выдерживать. Не хочу сейчас тебя перегружать еще и какими-то занятиями.. По ощущениям, на что у тебя есть силы сейчас?  @@@ Ох... Так важко, коли навіть уночі немає можливості просто відпочити. Я не уявляю, наскільки важко це витримувати. Не хочу зараз тебе перевантажувати ще й якимись заняттями... За відчуттями, на що в тебе є сили зараз?
ИЗМЕНЕНИЕ  @@@ 20  @@@ Многие считают, что недосып - это приговор для мамы. Однако проблемы со сном, которые сводят с ума тысячи мам, часто решаемы. Наши друзья в Babysleep уже больше 10 лет лет помогают родителям бережно наладить сон ребенка: спать всю ночь без слез, протестов и укачиваний. Посмотри, возможно они смогут помочь и тебе и твоему малышу. Консультации по сну ребенка от центра детского сна и развития «BabySleep»   @@@ 
Кнопка  @@@ 20  @@@ Спасибо, посмотрю  @@@ Дякую, подивлюся
Кнопка  @@@ 20  @@@ Сейчас это не поможет  @@@ Зараз це не допоможе
Сообщение  @@@ 21  @@@ Для этого у нас есть специальное место - Гнездышко. Пойдем туда?  @@@ Для цього в нас є спеціальне місце - Гніздечко. Підемо туди?
Кнопка  @@@ 21  @@@ Да!  @@@ Так!
Кнопка  @@@ 21  @@@ Не уверена...  @@@ Не впевнена...
Сообщение  @@@ 22  @@@ Тогда просто залетай на Крышу и сама выбирай, что тебе пригодится.  @@@ Тоді просто залітай на Дах і сама обирай, що тобі знадобиться.
Кнопка  @@@ 22  @@@ Ок!  @@@ Ок!
Кнопка  @@@ 22  @@@ Не сейчас  @@@ Не зараз
Сообщение  @@@ 23  @@@ Мне так жаль, что сейчас так. Можно попробую позаботиться о тебе?  @@@ Мені так шкода, що зараз так. Можна, я спробую подбати про тебе?
Кнопка  @@@ 23  @@@ Ок  @@@ Ок
Кнопка  @@@ 23  @@@ Сейчас не хочу  @@@ Зараз не хочу.
Сообщение  @@@ 24  @@@ Конечно, нехватка сна, отдыха, постоянные заботы и тревоги могут вызывать не усталость, но и гнев, обиду, чувство вины. Как будто все обострено. Если хочешь, покопаем туда чуть глубже?  @@@ Звісно, брак сну, відпочинку, постійні турботи і тривоги можуть спричиняти не лише втому, а й гнів, образу, почуття провини. Наче все загострено. Якщо хочеш, зазирнемо туди трохи глибше?
Кнопка  @@@ 24  @@@ Ок  @@@ Ок
Кнопка  @@@ 24  @@@ Нет сил  @@@ Немає сил
Кнопка  @@@ 25  @@@ Конечно  @@@ Звичайно
Кнопка  @@@ 25  @@@ Не хочу пока  @@@ Не хочу поки що
Сообщение  @@@ 25  @@@ "Как здорово! Мне за тебя радостно!
 Может быть вместе что-то поделаем? Пойдем в Релакс?"  @@@ "Як добре! Радію за тебе!
 Може, разом щось зробимо? Підемо в Релакс?"
Сообщение  @@@ 25  @@@ "Я очень рада! Какое у тебя настроение? 
 Может быть вместе что-то поделаем? Полетели в Гнездышко?"  @@@ "Я дуже рада! Який у тебе настрій? 
 Може, разом щось зробимо? Полетіли в Гніздечко?"
Сообщение  @@@ 25  @@@ Ну и прекрасно! Давай воспользуемся хорошим самочувствием и поделаем что-то вместе? Как насчет завалиться в Гнездышко?  @@@ Ну й чудово! Давай скористаємося гарним самопочуттям і зробимо щось разом? Як щодо завалитися в Гніздечко?
Сообщение  @@@ 26  @@@ Идем на Крышу? Выберем что-нибудь другое?  @@@ Йдемо на Дах? Виберемо що-небудь інше?
Сообщение  @@@ 27  @@@ Как ты сейчас?  @@@ Як ти зараз?
Кнопка  @@@ 27  @@@ Зашибись  @@@ Чудово.
Кнопка  @@@ 27  @@@ Что-то не пойму  @@@ Щось не зрозумію
Кнопка  @@@ 27  @@@ Апстену  @@@ Апстену
Сообщение  @@@ 28  @@@ Иногда такое случается. Мы так много думаем о других, столько делаем, а что с нами - и не поймешь. Если у тебя есть силы, можем попробовать посмотреть?  @@@ Іноді таке трапляється. Ми так багато думаємо про інших, стільки робимо, а що з нами - і не зрозумієш. Якщо в тебе є сили, можемо спробувати подивитися?
Кнопка  @@@ 28  @@@ Сил нет и не будет  @@@ Сил немає і не буде
Кнопка  @@@ 29  @@@ Ок  @@@ Ок
Сообщение  @@@ 29  @@@ Мне грустно это слышать и очень хочется тебя поддержать. Давай посмотрим, что может быть причиной?  @@@ Мені сумно це чути і дуже хочеться тебе підтримати. Давай подивимося, що може бути причиною?
Кнопка  @@@ 29  @@@ Ок  @@@ Ок
Кнопка  @@@ 29  @@@ Я и так знаю  @@@ Я й так знаю.
Кнопка  @@@ 30  @@@ Не сейчас  @@@ Не зараз
Сообщение  @@@ 30  @@@ Хорошо, тогда приглашаю тебя на Крышу! Там в Скворечнике есть много всяких душевных снадобий, есть твой Чердак, и много чего другого!  @@@ Добре, тоді запрошую тебе на Дах! Там, у Шпаківні є багато всіляких душевних зілль, є твоє Горище, і багато чого іншого!
Кнопка  @@@ 30  @@@ На крышу  @@@ На дах
Кнопка  @@@ 30  @@@ Ок  @@@ Ок
Кнопка  @@@ 30  @@@ Не сейчас  @@@ Не зараз
Сообщение  @@@ 31  @@@ Давай попробуем понять, как ты сейчас?  @@@ Давай спробуємо зрозуміти, як ти зараз?
Flowchart Shapes/Containers  @@@ 31  @@@ Не хочу  @@@ Не хочу
Сообщение  @@@ 32  @@@ Моя милая... Помоги мне понять, что с тобой происходит?  @@@ Моя мила... Допоможи мені зрозуміти, що з тобою відбувається?
Кнопка  @@@ 32  @@@ Я сама не знаю  @@@ Я сама не знаю.
Кнопка  @@@ 32  @@@ Чувствуя себя последним г....  @@@ Відчуваючи себе останнім г....
Кнопка  @@@ 32  @@@ Хочется кого-нибудь прибить!  @@@ Хочеться кого-небудь прибити!
Кнопка  @@@ 32  @@@ Сейчас разревусь...  @@@ Зараз розревуся...
Кнопка  @@@ 32  @@@ ты меня бесишь своими вопросами  @@@ ти мене дратуєш своїми запитаннями
Сообщение  @@@ 33  @@@ Давай вспомним все хорошее, что случилось за день?  @@@ Давай згадаємо все хороше, що трапилося за день?
Кнопка  @@@ 33  @@@ Ничего хорошего не случилось  @@@ Нічого хорошого не сталося
ССЫЛКА  @@@ 34  @@@ Если ты замечаешь, что часто даешь этот ответ, мы рекомендуем тебе проверить себя по Эдинбургской шкале депрессии, которую используют во всем мире. https://good-point.ru/depression  @@@ Якщо ти помічаєш, що часто даєш цю відповідь, ми рекомендуємо тобі перевірити себе за Единбурзькою шкалою депресії, яку використовують у всьому світі. https://good-point.ru/depression
Кнопка  @@@ 34  @@@ Я обращусь за помощью  @@@ Я звернуся по допомогу
Кнопка  @@@ 34  @@@ Все пока не так плохо  @@@ Усе поки що не так погано
Сообщение  @@@ 35  @@@ Мне очень жаль, что выдался такой тяжелый день. Все навалилось, иногда кажется, что во всем этом круговороте расстворяешься, и уже не вспомнить "а что было про меня в этом дне?". Я искренне тебя обнимаю, понимаю, как ты себя чувствуешь.. Многие, находясь в этой точке, чувствуют то же самое(((  @@@ Мені дуже шкода, що видався такий важкий день. Усе навалилося, інколи здається, що в усьому цьому круговороті розчиняєшся, і вже не пригадати "а що було про мене в цьому дні?". Я щиро тебе обіймаю, розумію, як ти почуваєшся... Багато хто, перебуваючи в цій точці, відчуває те ж саме((((
Сообщение  @@@ 36  @@@ Ты сегодня улыбалась? Сколько раз?  @@@ Ти сьогодні посміхалася? Скільки разів?
Кнопка  @@@ 36  @@@ Нисколько...  @@@ Анітрохи...
Сообщение  @@@ 37  @@@ Хорошо, что несмотря на сложности у тебя находятся поводы улыбнуться!  @@@ Добре, що, незважаючи на складнощі, у тебе знаходяться приводи посміхнутися!
Сообщение  @@@ 38  @@@ "Хорошо, что у тебя находятся поводы улыбнуться!
"  @@@ Добре, що у тебе знаходяться приводи посміхнутися!
Сообщение  @@@ 39  @@@ Как здорово, что день принес тебе положительные эмоции!  @@@ Як добре, що день приніс тобі позитивні емоції!
Сообщение  @@@ 40  @@@ Хочешь рассказать подробнее?  @@@ Хочеш розповісти докладніше?
Сообщение  @@@ 40  @@@ Если да, то набирай  @@@ Якщо так, то набирай
Кнопка  @@@ 40  @@@ Пропустить  @@@ Пропустити
Сообщение  @@@ 41  @@@ Так важно замечать даже маленькие поводы для улыбок, но даже если день выдался совсем тяжелый, подари хотя бы одну себе в зеркале. Это может показаться странным, но давай попробуем пойти к самоподдержке и через тело, не только через мысли. Поддержи себя улыбкой, пусть она будет для тебя. Неким знаком, что ты на своей стороне.  @@@ Так важливо помічати навіть маленький привід для посмішки, але навіть якщо день видався зовсім важкий, подаруй хоча б одну собі в дзеркалі. Це може здатися дивним, але давай спробуємо піти до самопідтримки і через тіло, а не тільки через думки. Підтримай себе посмішкою, нехай вона буде тобі Знаком, що ти на своєму боці.
Кнопка  @@@ 42  @@@ Вот спасибо!  @@@ Дякую!
Кнопка  @@@ 42  @@@ Да вы издеваетесь!  @@@ Та ви знущаєтеся!
Сообщение  @@@ 42  @@@ Я очень тебе желаю, чтобы ночь прошла спокойно, и завтра тебя ждала пусть маленькая, но радость.  @@@ Я дуже тобі бажаю, щоб ніч пройшла спокійно, і завтра на тебе чекала нехай маленька, але радість.
Кнопка  @@@ 43  @@@ На Крышу  @@@ На Дах
Сообщение  @@@ 43  @@@ Чего бы тебе хотелось сейчас? Может быть, на Крышу посмотреть, что там есть еще?  @@@ Чого б тобі хотілося зараз? Можливо, на Дах, подивитися, що там є ще?
Кнопка  @@@ 43  @@@ Нет  @@@ Ні
Сообщение  @@@ 44  @@@ Ты можешь закрыть бот, и вернуться в любой момент, нажав команду /start  @@@ Ти можеш закрити бот і повернутися в будь-який момент, натиснувши команду /start
Сообщение  @@@ 45  @@@ Ты, наверное, устала, но помни, я - рядом, ночь темнее всего перед рассветом, и все будет хорошо!  @@@ Ти, напевно, втомилася, але пам'ятай, я - поруч, ніч найтемніша перед світанком, і все буде добре!
Кнопка  @@@ 45  @@@ Наверное  @@@ Напевно
ИЗМЕНЕНИЕ  @@@ 46  @@@ Не могу уложить ребенка  @@@ 
Кнопка  @@@ 46  @@@ Устала, ничего не хочу...  @@@ Втомилася, нічого не хочу...
Сообщение  @@@ 46  @@@ Не знаю, есть ли у тебя вечером силы, но если хочешь, обсудим твое физическое состояние или эмоциональные потребности?  @@@ Не знаю, чи є в тебе ввечері сили, але якщо хочеш, обговоримо твій фізичний стан або емоційні потреби?
Кнопка  @@@ 46  @@@ Да, давай  @@@ Так, давай.
Кнопка  @@@ 46  @@@ Силы есть только потупить...  @@@ Сили є тільки потупити...
ИЗМЕНЕНИЕ  @@@ 47  @@@ Иногда это ужасно бесит - невозможность выгрызть для себя хоть немного времени - а ребенок все никак не ложится! Но часто эти проблемы решаемы - ими занимаются консультанты по сну. Наши друзья в Babysleep уже много лет помогают родителям бережно наладить сон ребенка: спать всю ночь без слез, протестов и укачиваний. Посмотри, возможно они смогут помочь и тебе и твоему малышу.   @@@ 
ИЗМЕНЕНИЕ  @@@ 47  @@@ Спасибо, поняла  @@@ Дякую, зрозумів
Кнопка  @@@ 48  @@@ Не надо  @@@ Не треба
Сообщение  @@@ 48  @@@ Хочешь в Гнездышко?  @@@ Хочеш у Гніздечко?
Кнопка  @@@ 48  @@@ Да, давай  @@@ Так, давай
Сообщение  @@@ 49  @@@ Давай тогда подарю тебе теплых слов?  @@@ Давай тоді подарую тобі теплих слів?
Кнопка  @@@ 49  @@@ Да, давай  @@@ Так, давай
Кнопка  @@@ 49  @@@ Не надо  @@@ Не треба
Сообщение  @@@ 50  @@@ "Выбери, что тебе сейчас придется по душе... 1. Медитация от одиночества 2. Медитация от самокритики 3. Медитация от несвободы 4. Медитация от тоски 5. Медитация от непоследовательности 6. Медитация от тревоги 7. Медитация скрытых ресурсов 8. Медитация заботы о себе"  @@@ "Вибери, що тобі зараз припаде до душі... 1. Медитація від самотності 2. Медитація від самокритики 3. Медитація від несвободи 4. Медитація від туги 5. Медитація від непослідовності 6. Медитація від тривоги 7. Медитація прихованих ресурсів 8. Медитація турботи про себе"
Сообщение  @@@ 52  @@@ Помогло хоть немного?  @@@ Допомогло хоч трохи?
Кнопка  @@@ 52  @@@ Да  @@@ Так
Кнопка  @@@ 52  @@@ Не особо...  @@@ Не особливо...
Кнопка  @@@ 54  @@@ На Крышу  @@@ На Дах
Сообщение  @@@ 54  @@@ Мне очень жаль! Я бы хотела утолить все твои боли и заботы, но не всегда могу. Посмотри, может быть что-то еще тут в Скворечнике или на Крыше поможет?  @@@ Мені дуже шкода! Я б хотіла втамувати всі твої болі й турботи, але не завжди можу. Подивися, можливо, щось іще тут у Шпаківні або на Даху допоможе?
Сообщение  @@@ 55  @@@ Куда бы ты хотела отправиться дальше? Ты можешь посмотреть, что еще есть на Крыше, или закрыть бот, и вернуться в любое время, нажав команду /start  @@@ Куди б ти хотіла вирушити далі? Ти можеш подивитися, що ще є на Даху, або закрити бот, і повернутися в будь-який час, натиснувши команду /start
Сообщение  @@@ 57  @@@ В этой комнате - про настоящую тебя. Твои потребности, нужды, эмоции и чувства.  @@@ У цій кімнаті - про справжню тебе. Твої потреби, емоції та почуття.
Кнопка  @@@ 57  @@@ Зайти  @@@ Зайти
Сообщение  @@@ 58  @@@ Куда пойдем?  @@@ Куди підемо?
Кнопка  @@@ 58  @@@ Почему я так чувствую?  @@@ Чому я так відчуваю?
Кнопка  @@@ 58  @@@ Мои эмоциональные потребности  @@@ Мої емоційні потреби
Кнопка  @@@ 58  @@@ Мои физические потребности  @@@ Мої фізичні потреби
Сообщение  @@@ 59  @@@ Барометр потребностей - это ежедневный тест, который показывает, чего тебе не хватает "душевного", где "болит", а где все ок.  @@@ Барометр потреб - це щоденний тест, який показує, чого тобі не вистачає "душевного", де "болить", а де все ок.
Кнопка  @@@ 59  @@@ Пройти тест  @@@ Пройти тест
Кнопка  @@@ 59  @@@ Почитать про эмоциональные потребности  @@@ Почитати про емоційні потреби
Сообщение  @@@ 61  @@@ У всех у нас есть Базовые Эмоциональные Потребности. Это то, в чем любой человек нуждается всегда. И они так же важны, как потребности есть, пить, спать - для нашего тела.  @@@ У всіх у нас є Базові Емоційні Потреби. Це те, чого будь-яка людина потребує завжди. І вони так само важливі, як потреба їсти, пити, спати - для нашого тіла.
Кнопка  @@@ 61  @@@ Дальше  @@@ Далі
Сообщение  @@@ 62  @@@ Когда та или иная потребность не удовлетворена , нам постоянно плохо - раздражение, грусть, гнев, тоска. А если это происходит постоянно - то эти эмоции влекут за собой хронический стресс, психосоматические заболевания, депрессии, выгорание.  @@@ Коли та чи інша потреба не задоволена, нам постійно погано - роздратування, смуток, гнів, туга. А якщо це відбувається постійно - то ці емоції тягнуть за собою хронічний стрес, психосоматичні захворювання, депресії, вигорання.
Кнопка  @@@ 62  @@@ Звучит не очень...  @@@ Звучить не дуже...
Сообщение  @@@ 63  @@@ "Часто мы не понимаем своих эмоциональных потребностей - откуда ж нам про них знать, ведь этому не учат в школе! А еще чаще мы не даем себе право на них! Так случается, когда в детстве родители не давали ребенку то, в чем он нуждался - отталкивали, когда его стоило обнять, опекали, когда стоило отпустить, пугали, когда нужно было ободрить. Возможно, что-то из этого было и в твоей жизни."  @@@ "Часто ми не розуміємо своїх емоційних потреб. Бо звідки ж нам про них знати, адже цього не вчать у школі! А ще частіше ми не даємо собі право на них! Так трапляється, коли в дитинстві батьки не давали дитині те, чого вона потребувала: відштовхували, коли її варто було обійняти, опікувалися, коли варто було відпустити, лякали, коли потрібно було підбадьорити. Можливо, щось із цього було і в твоєму житті."
Кнопка  @@@ 63  @@@ Может быть...  @@@ Можливо...
Сообщение  @@@ 64  @@@ Тогда сама идея, что мы в чем-то нуждаемся может быть сопряжена с чувством опасности, стыда, боли. Тогда вместо заботы мы отталкиваем эту идею, уходим в заедание или перфекционизм, работоголизм, тревожность. Пытаемся котролировать или, наоборот, цепляемся за людей. Запомни очень важное! Если ты такое замечаешь в себе - это не твоя вина!  @@@ Тоді сама ідея, що ми чогось потребуємо, може бути пов'язана з почуттям небезпеки, сорому, болю. І, замість турботи, ми відштовхуємо цю ідею, йдемо в заїдання або перфекціонізм, трудоголізм, тривожність. Намагаємося котролювати, або, навпаки, чіпляємося за людей. Запам'ятай дуже важливе: якщо ти таке помічаєш у собі - це не твоя вина!
Кнопка  @@@ 64  @@@ Дальше  @@@ Далі
Сообщение  @@@ 65  @@@ Но от отрицания или незнания потребности не исчезают! И единственный путь - это узнавать их, признавать, и напитывать - так же, как ты себя кормишь, поишь и укладываешь спать. И я тебе в этом помогу. Договорились?  @@@ Але від заперечення чи незнання потреби не зникають! І єдиний шлях - це впізнавати їх, визнавати, і задовольняти, так само, як ти себе годуєш, напуваєш і вкладаєш спати. І я тобі в цьому допоможу. Домовилися?
Кнопка  @@@ 65  @@@ Посмотрим...  @@@ Подивимося...
Сообщение  @@@ 66  @@@ Есть много вариантов, как называют базовые потребности, следуя теории базовых потребностей основателя Схематерапии Дж. Янга. Он выделил их пять. Давай рассмотрим каждую из них.  @@@ Є багато варіантів, як називають базові потреби, дотримуюся теорії базових потреб засновника Схематерапії Дж. Янга. Він виділив їх п'ять. Давай розглянемо кожну з них.
Кнопка  @@@ 66  @@@ Ок  @@@ Ок
Сообщение  @@@ 67  @@@ Потребность в Надежной Привязанности.  @@@ Потреба в Надійній Прив'язаності.
Сообщение  @@@ 67  @@@ "Эта потребность - про нашу связь с другими. Привязанность - это про то, что каждый из нас нуждается в любви и принятии, понимании и сострадании, поддержке и поощрении от значимых для нас людей. И важно, чтобы эта связь была безопасной, чтобы мы не ждали высмеивания или предательства. Чтобы чувствовали, что мы - не одни!"  @@@ "Ця потреба - про наш зв'язок з іншими. Прив'язаність - це про те, що кожен з нас потребує любові і прийняття, розуміння і співчуття, підтримки і заохочення від значущих для нас людей. І важливо, щоб цей зв'язок був безпечним, щоб ми не чекали висміювання чи зради. Щоб відчували, що ми - не одні!"
Кнопка  @@@ 67  @@@ Да, знакомо  @@@ Так, знайоме
Сообщение  @@@ 68  @@@ Следущая потребность в какой-то мере противоположна приваязанности (в чем есть большая мудрость). Это - Потребность в Автономии  @@@ Наступна потреба певною мірою протилежна приваязанності (у чому є велика мудрість). Це - Потреба в Автономії
Кнопка  @@@ 68  @@@ Непонятно, поясни  @@@ Незрозуміло, поясни
